0,1,2,3,4,5,6,7,8,9,10,11,12
2.031237496683341,1.9615448315925113,1.9092207985707226,1.880148206602825,1.9141627262188388,2.025166834784478,2.0519738041234534,2.11474431600435,2.1333579489658123,2.1378309393937336,2.086033596375903,2.0173599789994503,0.6536809971045084
1.9993477950447094,1.9158977995505717,1.921670089538908,1.880281297026318,1.8820916145347135,2.025166834784478,2.0519738041234534,2.088873327310098,2.1333579489658123,2.077229999362581,2.082009443790867,2.0153549347080015,0.6536809971045084
1.9760682396507256,1.928632423019096,1.9197671821422002,1.8586621301469448,1.9211981735818402,2.022002959454693,2.0519738041234534,2.088873327310098,2.183102029540561,2.082457092211276,2.1079938287341493,2.0000182274108704,0.6526932693661609
2.0113734300624917,1.928632423019096,1.9034783362117442,1.8784335519255861,1.9211981735818402,2.0235591710701937,2.0519738041234534,2.0875315262472296,2.1626113624300802,2.091966133741267,2.1079938287341493,2.0000182274108704,0.6564948428801596
2.0113734300624917,1.928632423019096,1.9034783362117442,1.8922275132126953,1.9211981735818402,2.0260171949000307,2.0944890923661132,2.0888487386222945,2.1626113624300802,2.103336348761274,2.0952294719945983,2.022750151154975,0.6695191921257276
2.016424768293912,1.937941212901601,1.9153282450394677,1.9430671538237794,1.9211981735818402,2.022594378657613,2.015778568503363,2.078782935032718,2.1410340293908265,2.106682777319666,2.119134519136441,2.022750151154975,0.6695191921257276
2.016424768293912,1.9576927223618539,1.9073764224312375,1.892263937416085,1.904367816192385,2.022594378657613,2.0853107370965542,2.078782935032718,2.1410340293908265,2.111387880343335,2.0922029816359355,2.048626942898424,0.6606599247314083
2.021452688016831,1.9576927223618539,1.9257430081075997,1.892263937416085,1.904367816192385,2.022594378657613,2.018746862086502,2.08956491659856,2.1410340293908265,2.111387880343335,2.0634807577268104,2.037978885690323,0.6606599247314083
1.9925599093587523,1.9576927223618539,1.9257430081075997,1.892263937416085,1.9145544119302664,2.0434923280772894,2.0612056150678844,2.08956491659856,2.165686768932339,2.0658460598427895,2.062135007252304,2.0296751991911073,0.6606599247314083
1.9720657569692974,1.9576927223618539,1.9257430081075997,1.892263937416085,1.901665641794843,2.019488426762802,2.0612056150678844,2.08956491659856,2.1468083447526745,2.1232187268251557,2.0954146652258103,2.056562672975321,0.669172547001213
2.004659825285579,1.9654481570622102,1.9257430081075997,1.8713260217329748,1.901665641794843,2.021664970719367,2.0578388028639854,2.080162671903099,2.1468083447526745,2.100793113876091,2.066568020426227,2.006194230368296,0.669172547001213
2.004659825285579,1.9654481570622102,1.9257430081075997,1.862886073630573,1.901665641794843,1.983083396635222,2.0578388028639854,2.0501924239955662,2.153304835103996,2.1074398026738588,2.066568020426227,2.0097592011967804,0.669172547001213
1.9498958161980329,1.9397733072426755,1.8881562050379557,1.8766380240120102,1.8640934350532838,2.025512848649833,2.0770119057848544,2.103353923236003,2.153304835103996,2.0942557785692295,2.0661070464246296,2.0097592011967804,0.669172547001213
1.976079781085197,1.93815990563013,1.9560106830283501,1.8766380240120102,1.87290881433577,1.9904285728552817,2.0770119057848544,2.088003886584811,2.153304835103996,2.1138117741139597,2.0844903713390006,2.0164290835923846,0.6517444486516178
2.024538815302191,1.9216103320512437,1.9284710902879645,1.8680501863693992,1.9272276798564412,2.010128699229829,2.0509517684521748,2.088003886584811,2.153304835103996,2.080046266651233,2.0844903713390006,2.0164290835923846,0.6446901969251548
2.031753427548058,1.9494131910156973,1.9284710902879645,1.8562699358671946,1.9053716356643131,2.0201821645744027,2.1077103876315277,2.097595165220873,2.1198685004887596,2.1294706055738337,2.0999210883362758,2.0461000958334616,0.6601257913721205
2.031753427548058,1.9835090249770961,1.9284710902879645,1.8910013993868446,1.9053716356643131,2.031792411974434,2.077374885100844,2.0751568981877413,2.180365870925097,2.0872690222402293,2.091273491362276,1.99451462872419,0.6601257913721205
1.9883234774766871,1.9390169051384163,1.9315227261138646,1.8910013993868446,1.888300356284498,2.018028399379806,2.081563931165117,2.1038115124085497,2.1866321446352495,2.0872690222402293,2.091273491362276,2.0028902037984238,0.6601257913721205
1.9883234774766871,1.9390169051384163,1.9434336004721218,1.9069276017114345,1.888300356284498,2.018028399379806,2.076528948117588,2.1196978617519924,2.1505248050389683,2.0872690222402293,2.091273491362276,2.005346003179664,0.6668902390754702
1.9883234774766871,1.9654995204973122,1.9395906720220228,1.871095070008118,1.9274473801465088,2.05176972171612,2.076528948117588,2.1196978617519924,2.1451330638921164,2.0887541653729325,2.091273491362276,2.005346003179664,0.6668902390754702
2.02746122726293,1.9427777547054366,1.9395906720220228,1.871095070008118,1.8934575781288745,2.0352201376896772,2.05264347724359,2.1189005089913775,2.146007261690478,2.108377749614056,2.091273491362276,2.0265908327298123,0.6668902390754702
1.993245011836009,1.9078318585236764,1.9395906720220228,1.871095070008118,1.9169974331787072,2.0352201376896772,2.065428646647258,2.104820206718603,2.146007261690478,2.1130465727472663,2.0794976217280405,2.0265908327298123,0.6593262185505572
1.993245011836009,1.9711587334303244,1.937599042253734,1.871095070008118,1.9169974331787072,2.0109052248252293,2.057737013467764,2.083833201494786,2.164165493733072,2.108938933451483,2.0794976217280405,2.038851421806458,0.6593262185505572
1.993245011836009,1.9413155725436038,1.9079831741272752,1.871095070008118,1.8892804067291407,2.012597873506582,2.057737013467764,2.0997414548104403,2.1945728696761937,2.108938933451483,2.047438508112485,2.038851421806458,0.6593262185505572
1.993245011836009,1.9576113167842715,1.8954032974712505,1.8668086534467299,1.892218497395303,2.010684358795218,2.0462274704424543,2.1110455664843375,2.1327734685316884,2.108938933451483,2.0977969712281888,2.038851421806458,0.6593262185505572
2.0113941183187984,1.9431549609652705,1.9425265843309203,1.8668086534467299,1.892218497395303,2.012798669343647,2.0565883024651423,2.1110455664843375,2.1608986800583883,2.0979969354883354,2.0977414806568633,2.025645032761753,0.6593262185505572
1.9929437942258095,1.9644348812182852,1.9113142470613433,1.9033074595561457,1.9206602264669521,2.012798669343647,2.0565883024651423,2.1110455664843375,2.1608986800583883,2.089780470702291,2.0794815933912156,2.043883544576994,0.6610704884971474
1.982576352793788,1.9155114271781968,1.9080751551919495,1.9033074595561457,1.8890508324024038,2.012798669343647,2.0347336227857045,2.0704080780783927,2.190691803559059,2.071981409182208,2.0679730827111555,1.9991766730420377,0.6610704884971474
2.0243507645456837,1.9502021164501013,1.9407564098374088,1.895315061036544,1.9047819635917707,2.012798669343647,2.059337962997437,2.0704080780783927,2.190691803559059,2.071981409182208,2.1096400264994926,2.0505924614968083,0.6748868221234968
1.9917562177368913,1.9498909681613892,1.9331014786940677,1.903122495518855,1.9207290136842006,2.012798669343647,2.059337962997437,2.103003823476781,2.1924227079523417,2.1187542233167007,2.0784025878210413,2.027751638064136,0.6559642689761619
1.9656218776585932,1.9872457698989878,1.8990497562670723,1.903122495518855,1.9207290136842006,2.0072089241954774,2.036713870980611,2.1060338716219333,2.169646049871607,2.0604365889876575,2.0784025878210413,1.9964605781483924,0.6559642689761619
1.9656218776585932,1.9872457698989878,1.9201888198897925,1.8673796670432026,1.8873784007401886,2.023983611306522,2.051983169171802,2.1060338716219333,2.140687157996616,2.1342648553233703,2.0784025878210413,2.0164563375632456,0.6559642689761619
1.9656218776585932,1.9872457698989878,1.9201888198897925,1.8656251271036342,1.8873784007401886,2.023983611306522,2.051983169171802,2.1060338716219333,2.1416014271512074,2.1144170474517456,2.0784025878210413,2.0356086464028693,0.6559642689761619
2.0038173241645865,1.9667889671774215,1.9082287356544465,1.876467852169538,1.8873784007401886,1.985680633207867,2.051983169171802,2.0979353825842555,2.1416014271512074,2.08511978171577,2.0784025878210413,2.0084392618529154,0.6559642689761619
1.973667101390116,1.9559734655573684,1.9509020869291174,1.876467852169538,1.9301556083600033,2.0105420808438113,2.051983169171802,2.0979353825842555,2.1369783224392154,2.08511978171577,2.0784025878210413,1.9919115534185565,0.6546375910608416
1.9799993677982892,1.9550154424773416,1.9316638090587264,1.8851900361835185,1.8920713279333443,2.0161548146767987,2.056528909427743,2.0979353825842555,2.127203135765546,2.08511978171577,2.0784025878210413,2.004296783877262,0.6537473660718828
1.9765835409572647,1.9567208089478,1.9019466557451132,1.8402952143045994,1.8920713279333443,2.027491338328145,2.056528909427743,2.0914025784048684,2.127203135765546,2.0664854078531447,2.0784025878210413,2.028693748540364,0.6537473660718828
1.9916871802082994,1.9266177323344271,1.9019466557451132,1.831074919005916,1.936882744077209,2.012693847330918,2.059911636781706,2.0914025784048684,2.181267862910827,2.0815100177457806,2.080066585745429,2.0452671883286015,0.6630811745573583
2.0208099799910086,1.9328726600991533,1.9210069067317819,1.9251340520036275,1.921536328515198,2.012693847330918,2.0674103501320995,2.0954195791776513,2.1518735239862576,2.127060360054173,2.0690923714011573,1.99622573341485,0.6588438345014743
2.0389609042370584,1.9387745162173557,1.8735483793028966,1.8608545517678439,1.921536328515198,2.0433653360669637,2.0462265561367303,2.0954195791776513,2.1518735239862576,2.100548224256121,2.067369113141862,1.99622573341485,0.6698321056322244
2.0389609042370584,1.9316880739828357,1.8735483793028966,1.9090855055848788,1.921536328515198,2.0433653360669637,2.0605597124979695,2.0807041513106865,2.1318993435797773,2.1164512167801757,2.0428667612399574,1.978669769975939,0.6611642734055051
2.0389609042370584,1.9407857718456858,1.910579201461459,1.8540286871939142,1.9005131241429247,2.0433653360669637,2.0561342284615534,2.0994211260161184,2.130215489557159,2.1044271824513134,2.05724850155683,2.0390018790768702,0.6611642734055051
1.988846210570033,1.9407857718456858,1.9423918187265032,1.8446814763786914,1.9432582201623816,2.0553432405011476,2.053340091082035,2.09365615780488,2.130215489557159,2.1044271824513134,2.087552493507201,2.0309834810505913,0.6716664947165473
2.024492206867677,1.9450745832602487,1.9143608594187935,1.839897965146804,1.9432582201623816,1.9874000024262588,2.059551730954604,2.1147313768291567,2.130215489557159,2.0996838944064153,2.097127221384345,2.0239691205945034,0.6716664947165473
1.9969605606030025,1.9450745832602487,1.8989683849201164,1.8780372244627381,1.9233493509381634,2.0210220755691273,2.03722613424456,2.068565254536294,2.130215489557159,2.098678425575878,2.085875601265286,2.0392429332927513,0.6583499228003719
2.011583965621774,1.9217378139341723,1.8989683849201164,1.8873129093265861,1.8864952492864402,2.0210220755691273,2.03722613424456,2.101439594212805,2.130215489557159,2.109733861557997,2.0358890497521642,1.9751853555914503,0.6583499228003719
1.966759816103655,1.9405920066959872,1.9129707046264388,1.8873129093265861,1.9138475147792098,2.026199136195823,2.0859214471228014,2.101439594212805,2.1294771914478914,2.0951773900527666,2.0739132459803145,1.9944738808116316,0.6583499228003719
1.9856872413364783,1.9405920066959872,1.9129707046264388,1.91061100929374,1.941339054866665,2.026199136195823,2.0477297417473177,2.07500881141727,2.1764717440967583,2.07954245425726,2.0968986978388644,2.061744147412841,0.6574934823036565
1.9967391264417476,1.9405920066959872,1.9129707046264388,1.9073920502467079,1.933408107457263,2.026199136195823,2.059435107777398,2.0926540586335864,2.1708060914217158,2.062154163011271,2.0968986978388644,2.043340948734936,0.6635076139093055
1.9808186143845623,1.9405920066959872,1.9129707046264388,1.877367117241578,1.933408107457263,2.026199136195823,2.071082656085853,2.063964520193563,2.1680647629460505,2.0638731582908063,2.0760711037048813,2.0302112993553076,0.6607467846818402
2.0284871087059524,1.9163887209678865,1.9136578828324264,1.877367117241578,1.933408107457263,2.0199190089545906,2.06553901727637,2.073849512401578,2.156059087087121,2.130263331154229,2.0760711037048813,2.017683423416678,0.6607467846818402
2.0125214942864593,1.9163887209678865,1.9136578828324264,1.9313541247434445,1.9113423287832139,2.0206378551746518,2.0695670172424077,2.0744188799146053,2.145561351143959,2.1301815571651614,2.08254268429708,2.045294545248573,0.6556640463333494
2.0125214942864593,1.9687546676628032,1.8879450435629244,1.9007850344805668,1.9008910557058543,2.0141319685053114,2.0695670172424077,2.0744188799146053,2.1392719916748324,2.127324350035539,2.055696524385642,2.0179298163407298,0.6468600913865907
2.0153034814192785,1.9382455887859846,1.8879450435629244,1.9071416349861203,1.877797906435775,2.0141319685053114,2.066672661740894,2.1098251683387286,2.1477710966002035,2.1200081414814567,2.055696524385642,2.014280115098082,0.6517435168117516
2.0153034814192785,1.9382455887859846,1.9200938955210942,1.89426718908695,1.877797906435775,2.0141319685053114,2.0381212388326237,2.0774521208439602,2.1488150173741856,2.1215807124975194,2.087150661347489,2.014280115098082,0.6627755400992529
2.022870146626361,1.9464878906725485,1.9200938955210942,1.9183936820595695,1.877797906435775,2.0141319685053114,2.0381212388326237,2.1003834913356876,2.1488150173741856,2.134966324334166,2.0942431948424383,1.9935257958960535,0.6627755400992529
2.000291093403677,1.952978512857756,1.9144287741162958,1.8896498122992489,1.9334450081237682,2.023437909844677,2.0158667006806636,2.095619297597252,2.1488150173741856,2.137773620367299,2.0640734909424716,2.032872024500141,0.6627755400992529
1.994792548353755,1.9454385198441038,1.9352065062118387,1.8896498122992489,1.8844266838527262,2.0529965693556718,2.063526771854294,2.0832633585957816,2.1728857681437117,2.07966742626289,2.065920957839159,2.0142084446104858,0.6563898852324878
1.994792548353755,1.9454385198441038,1.8973056797386845,1.8896498122992489,1.9440625611813813,2.020994758386627,2.0401099998527155,2.0863670922683384,2.1728857681437117,2.111296977571763,2.101974379985892,2.041632403374192,0.6641990535349268
2.0413853981205046,1.9588864458386925,1.9391384737395911,1.8919297600501659,1.9440625611813813,2.020994758386627,2.0401099998527155,2.0927944309355606,2.1577849462979706,2.1192338991194215,2.11732570739677,1.994555157563395,0.6660466396259102
1.9769780095278071,1.9588864458386925,1.9409207843174026,1.8919297600501659,1.920397028068118,2.020994758386627,2.014884102098201,2.0927944309355606,2.1533470547432083,2.1041474334875296,2.11732570739677,2.0372487145748397,0.6660466396259102
2.0081971703177497,1.9421468391830294,1.937241331929318,1.9024833466870794,1.920397028068118,2.021635253322066,2.034918214341772,2.0927944309355606,2.166572208769182,2.1265233922642057,2.1129194974432752,2.006795778762202,0.6613255193000963
1.995430759193618,1.9454198438139838,1.914726189862046,1.8696638498743077,1.937280575002967,2.021635253322066,2.0418768889113634,2.0816524259798475,2.149069880331903,2.092785095731229,2.1129194974432752,2.000940993176551,0.655985935980634
2.0134968333739716,1.953737889963417,1.914726189862046,1.8933378083172105,1.9085192403174245,2.021635253322066,2.033028784872421,2.0816524259798475,2.1584204195349916,2.0604001098009714,2.1129194974432752,1.9977631721027775,0.6554438765633747
2.0134968333739716,1.9321423746868605,1.9155184438106776,1.8831347186062062,1.9085192403174245,2.021635253322066,2.0601043203535405,2.0816524259798475,2.1351689478810845,2.059228362767385,2.117796039357411,2.026234415818318,0.6650386743331758
2.002842470418436,1.9321423746868605,1.9155184438106776,1.8864049583557847,1.9085192403174245,2.007231266506882,2.0601043203535405,2.0816524259798475,2.1351689478810845,2.1376689316206785,2.0821146649540223,2.041183341839817,0.6588170603622721
2.055168728688627,1.9321423746868605,1.9015839192485025,1.8931300708735106,1.9148439589037944,2.007231266506882,2.036415462318346,2.0673761706814693,2.1351689478810845,2.104268528099885,2.0821146649540223,2.0058627223047965,0.6558007681740254
1.9982367486148247,1.9483582349180908,1.926211016492427,1.8711160487210028,1.9103657832971648,2.007231266506882,2.091549509155464,2.077809792597132,2.118768248925643,2.104268528099885,2.0821146649540223,2.0233069610668206,0.6558007681740254
1.9982367486148247,1.9483582349180908,1.926211016492427,1.8792070267088545,1.9103657832971648,2.0273360148537907,2.0125796253218793,2.077809792597132,2.1514733647139064,2.098279910171394,2.0807091273904716,2.043586664316317,0.6659323314867525
1.9982367486148247,1.9483582349180908,1.926211016492427,1.8625085612849304,1.9103657832971648,2.0119204217384405,2.0685030890509917,2.105511789218215,2.1514733647139064,2.0723019866460506,2.0867837799979045,2.0407232407859848,0.6610505221539799
2.016134472798886,1.9544184345564883,1.9421070791528081,1.847450875930716,1.9085893595683445,2.0119204217384405,2.0685030890509917,2.0660445700845664,2.153395744789349,2.0723019866460506,2.078237976526183,2.03802908447619,0.6610505221539799
2.0082089401482457,1.9233085897429947,1.9143182071018696,1.8635115169187826,1.9083247136849248,2.020489400888866,2.0685030890509917,2.1023465120566627,2.1442892816850665,2.0990824827615886,2.078237976526183,2.0130956486923837,0.6570515059990046
2.0035922730376092,1.94148373052366,1.9143182071018696,1.8635115169187826,1.9114584132708843,2.0006804282732484,2.0685030890509917,2.1023465120566627,2.1442892816850665,2.0990824827615886,2.078237976526183,2.0130956486923837,0.6570515059990046
2.0604253404096324,1.9419021621295638,1.9143182071018696,1.8708416046242133,1.885996816196366,1.9881059758481898,2.0529524965717023,2.059520480202108,2.1342281850192046,2.1115707623638666,2.0885139881347072,2.0130956486923837,0.6570515059990046
2.0048862968663714,1.9419021621295638,1.9143182071018696,1.8708416046242133,1.885996816196366,2.0268131915205485,2.0529524965717023,2.084711027817224,2.1370957887073088,2.1115707623638666,2.096119649459726,2.0130956486923837,0.6570515059990046
1.996707622842972,1.9518082499693743,1.9331555774665827,1.8660602214902764,1.8845369748422174,2.043334318020741,2.0529524965717023,2.084711027817224,2.1370957887073088,2.082033817098222,2.096119649459726,2.0129919759120285,0.6635180004166682
1.996552310287572,1.920064421809609,1.9024648501558379,1.8660602214902764,1.9524725784884762,2.0177730216045022,2.0529524965717023,2.112322718406505,2.1370957887073088,2.135703179784136,2.096119649459726,2.0129919759120285,0.6680820192806762
1.9966591331241679,1.9651301549562354,1.9024648501558379,1.9228023336462108,1.8797451432826133,2.002124684845021,2.03992947746526,2.0814927251243,2.1370957887073088,2.135703179784136,2.07031467619397,2.0297390055777313,0.6643951936072904
2.0178495693578764,1.9651301549562354,1.9024648501558379,1.855264795617509,1.871446627518936,2.002124684845021,2.066750048909319,2.0814927251243,2.169548823036501,2.1435385087139753,2.066542879851467,2.0436146676155302,0.6570811567521887
2.0220330647286096,1.9709393169608125,1.9305627835825643,1.8669542927060632,1.896870555378048,2.004945529694375,2.0437342924811763,2.0814927251243,2.1678452271518416,2.0939159125291025,2.069346895211746,2.008833273507016,0.6699608792877851
1.9867663640205973,1.9549093702262417,1.9545738551740985,1.8673045008116422,1.9107338458564331,2.004864556319256,2.078132169455809,2.093661056921822,2.1678452271518416,2.0620351071331036,2.089614065729603,1.987613059126667,0.663776176059048
1.9969437083567818,1.968288511590978,1.9417997506888016,1.8850428787652154,1.9107338458564331,2.004864556319256,2.078132169455809,2.086837102332369,2.1678452271518416,2.132076514088956,2.0715154863853518,1.987613059126667,0.6599837685516413
1.9969437083567818,1.9207713221270286,1.9025266790955067,1.880187403446667,1.907630498546454,2.040428875229184,2.078132169455809,2.086837102332369,2.111971228789877,2.0942546533532456,2.0715154863853518,2.0007588870000683,0.6599837685516413
2.0274973381180916,1.9231041503721382,1.910440300182464,1.8743557223795189,1.907630498546454,2.040428875229184,2.052714308861101,2.075953716556873,2.1739302279687602,2.0773407916492763,2.09233611694851,2.0322982289668037,0.6599837685516413
2.0308597374421002,1.9305670706338616,1.9331321837796729,1.8743557223795189,1.902474979786241,2.023098134033731,2.052714308861101,2.0855119478953523,2.1739302279687602,2.1260505538189367,2.0919099619540185,2.028838240624969,0.6785086027077989
1.9913433966316996,1.978419048706808,1.8935681253925696,1.8743557223795189,1.902474979786241,2.0136208508079014,2.052714308861101,2.0855119478953523,2.1514190616700324,2.097095149924112,2.0621842335045386,2.028838240624969,0.656665833640735
2.0275953018977964,1.9426405913272269,1.8935681253925696,1.8700633288625073,1.9214816222101152,1.9735543833394977,2.026656251037076,2.0673345724349086,2.1902815681331407,2.1010306137598804,2.080991005123955,2.0384117465593645,0.656665833640735
2.0275953018977964,1.952266315499747,1.9075187323390135,1.8742559104845076,1.9104183940459822,1.9841834017536837,2.054825526258091,2.0753268533729043,2.1557252953802855,2.1010306137598804,2.080991005123955,2.0091086152744735,0.6678399951217987
1.9723144205988439,1.952266315499747,1.9434574302796856,1.8742559104845076,1.9219563772080217,2.0520494627670818,2.039768755373288,2.0753268533729043,2.133498864216125,2.091245748426853,2.080991005123955,2.007394398603397,0.6701076922154202
1.9991024799610841,1.952266315499747,1.9289690678575035,1.8742559104845076,1.9452055934165235,1.9940061714309087,2.032547764836517,2.0792377111503995,2.1584947749153565,2.092949487095445,2.080991005123955,2.007394398603397,0.676160532281927
1.9991024799610841,1.952266315499747,1.9047577901381252,1.8742559104845076,1.8904050515719262,1.9940061714309087,2.044778227541567,2.0792377111503995,2.1584947749153565,2.0865849423672658,2.0764606454948655,2.007394398603397,0.6709415256066605
1.9762365858069038,1.952266315499747,1.9047577901381252,1.8588454139521835,1.916507448569056,1.9940061714309087,2.044778227541567,2.0891685374901305,2.162430746679422,2.137901430010778,2.0799588650947456,2.0164499101467377,0.6607562184189855
1.9762365858069038,1.9318589516638027,1.9047577901381252,1.8769709873249534,1.909688472532426,2.031960812465241,2.0480330772046806,2.090303052990164,2.170445497739184,2.064911232615116,2.0949332484346797,2.0071678223600693,0.6607562184189855
1.9762365858069038,1.9374001502609473,1.9033769254433082,1.8889492526743827,1.909688472532426,2.036100720199839,2.0480330772046806,2.0758762486691884,2.1346493567785965,2.092068406564154,2.0949332484346797,2.0071678223600693,0.6607562184189855
1.9762365858069038,1.9374001502609473,1.8978036350884002,1.8889492526743827,1.9012621711873645,2.036100720199839,2.0480330772046806,2.1028565888639044,2.139804568896033,2.092068406564154,2.063155087107347,2.0071678223600693,0.6676368384163056
2.008845039962885,1.9374001502609473,1.921020528083288,1.8889492526743827,1.8705356871616798,2.020546038752483,2.0292992270557533,2.0908840915651794,2.115956252416151,2.092068406564154,2.0978016688343146,2.04176354915984,0.6603326094703976
2.003258900519927,1.9374001502609473,1.9088302400139043,1.8889492526743827,1.9034408484805672,2.020546038752483,2.0292992270557533,2.0762593961203515,2.125059487632151,2.116671242093156,2.070474689978767,2.0163396454376894,0.6661058990631739
